,Season,DayType,load_class,hour,load,sdh_total_load,p_total_load
9441,April,Weekday,802,18,401.019,4724.160952380952,0.08488681991198639
9442,April,Saturday,802,18,255.361,3705.0809999999997,0.06892184003534606
9443,April,Sunday,802,18,242.054,3446.687,0.07022801896429819
9444,May,Weekday,802,18,440.539,5047.149909090908,0.0872847068018532
9445,May,Saturday,802,18,285.852,3993.552,0.07157838435558118
9446,May,Sunday,802,18,267.382,3636.639,0.0735244823585734
9447,June,Weekday,802,18,511.672,5640.842818181818,0.09070843072435131
9448,June,Saturday,802,18,316.122,4248.938999999999,0.07440022085513585
9449,June,Sunday,802,18,280.66,3977.116,0.07056872366810524
9450,July,Weekday,802,18,505.675,5693.381714285714,0.08881803915082154
9451,July,Saturday,802,18,368.591,4582.2609999999995,0.08043867427019108
9452,July,Sunday,802,18,330.523,4445.316000000001,0.07435309435819636
9453,August,Weekday,802,18,510.321,5591.109304347827,0.0912736582708476
9454,August,Saturday,802,18,394.623,4560.458,0.08653144048251295
9455,August,Sunday,802,18,313.88,4153.851999999999,0.07556359735493708
9456,September,Weekday,802,18,512.335,5120.362,0.10005835524910153
9457,September,Saturday,802,18,374.257,4111.7564999999995,0.09102119738851268
9458,September,Sunday,802,18,334.204,3928.776,0.08506567948898079
9459,October,Weekday,802,18,515.577,4770.0617142857145,0.10808602296609998
9460,October,Saturday,802,18,324.1,3636.039,0.08913545756797438
9461,October,Sunday,802,18,286.987,3502.8859999999995,0.08192872962465808
9462,November,Weekday,802,18,434.46,4503.6900000000005,0.09646756326478953
9463,November,Saturday,802,18,303.769,3575.7709999999997,0.08495202852755393
9464,November,Sunday,802,18,276.451,3527.7659999999996,0.07836432461790267
9465,December,Weekday,802,18,374.989,4302.564090909091,0.08715477377601791
9466,December,Saturday,802,18,241.366,3494.892,0.06906250608030234
9467,December,Sunday,802,18,229.956,3333.5685000000003,0.06898193332460394
9468,January,Weekday,803,18,769.913,4915.710952380952,0.15662291934131894
9469,January,Saturday,803,18,625.055,3808.7619999999997,0.16410975534832578
9470,January,Sunday,803,18,608.798,3702.752,0.1644177087744467
9471,February,Weekday,803,18,761.484,4879.9315,0.15604399365032073
9472,February,Saturday,803,18,641.619,3873.2000000000003,0.165656046679748
9473,February,Sunday,803,18,594.364,3635.532,0.16348748958886897
9474,March,Weekday,803,18,743.483,4709.616782608696,0.15786486126545918
9475,March,Saturday,803,18,603.725,3676.5489999999995,0.16420969773556673
9476,March,Sunday,803,18,575.738,3523.3325,0.16340722880965677
9477,April,Weekday,803,18,754.139,4724.160952380952,0.1596344848538486
9478,April,Saturday,803,18,610.665,3705.0809999999997,0.16481825903401304
9479,April,Sunday,803,18,575.918,3446.687,0.16709321153908088
9480,May,Weekday,803,18,788.93,5047.149909090908,0.15631198086250264
9481,May,Saturday,803,18,670.099,3993.552,0.16779523592030354
9482,May,Sunday,803,18,596.142,3636.639,0.16392663665543927
9483,June,Weekday,803,18,855.849,5640.842818181818,0.15172360365039583
9484,June,Saturday,803,18,685.385,4248.938999999999,0.16130732872371198
9485,June,Sunday,803,18,625.351,3977.116,0.15723730461972948
9486,July,Weekday,803,18,847.605,5693.381714285714,0.14887549132235545
9487,July,Saturday,803,18,707.643,4582.2609999999995,0.15443096759438193
9488,July,Sunday,803,18,679.19,4445.316000000001,0.15278778831471146
9489,August,Weekday,803,18,804.553,5591.109304347827,0.14389863553094082
9490,August,Saturday,803,18,687.236,4560.458,0.15069451357736438
9491,August,Sunday,803,18,609.106,4153.851999999999,0.1466364232524414
9492,September,Weekday,803,18,764.38,5120.362,0.14928241401682146
9493,September,Saturday,803,18,638.402,4111.7564999999995,0.15526259884309787
9494,September,Sunday,803,18,608.683,3928.776,0.1549294233114843
9495,October,Weekday,803,18,698.173,4770.0617142857145,0.14636561156201872
9496,October,Saturday,803,18,565.499,3636.039,0.15552610959343396
9497,October,Sunday,803,18,542.031,3502.8859999999995,0.1547384071305775
9498,November,Weekday,803,18,674.795,4503.6900000000005,0.14983158254675608
9499,November,Saturday,803,18,547.996,3575.7709999999997,0.15325254329765525
9500,November,Sunday,803,18,546.803,3527.7659999999996,0.1549997930701753
9501,December,Weekday,803,18,649.63,4302.564090909091,0.15098671077848821
9502,December,Saturday,803,18,539.116,3494.892,0.15425827178636708
9503,December,Sunday,803,18,525.379,3333.5685000000003,0.1576025811379007
9504,January,Weekday,804,18,2084.798,4915.710952380952,0.424109151289747
9505,January,Saturday,804,18,1461.531,3808.7619999999997,0.3837286236315107
9506,January,Sunday,804,18,1436.272,3702.752,0.38789311301432017
9507,February,Weekday,804,18,2120.496,4879.9315,0.4345339683559083
9508,February,Saturday,804,18,1528.114,3873.2000000000003,0.3945352679954559
9509,February,Sunday,804,18,1455.917,3635.532,0.40046876220591643
9510,March,Weekday,804,18,2084.755,4709.616782608696,0.4426591581078147
9511,March,Saturday,804,18,1544.732,3676.5489999999995,0.420158142867129
9512,March,Sunday,804,18,1464.029,3523.3325,0.4155239393386801
9513,April,Weekday,804,18,2085.274,4724.160952380952,0.44140621393287477
9514,April,Saturday,804,18,1564.522,3705.0809999999997,0.4222639127187773
9515,April,Sunday,804,18,1432.622,3446.687,0.4156518999259289
9516,May,Weekday,804,18,2266.008,5047.149909090908,0.44896784141847546
9517,May,Saturday,804,18,1681.0,3993.552,0.4209285368013237
9518,May,Sunday,804,18,1544.482,3636.639,0.4247003895630003
9519,June,Weekday,804,18,2496.031,5640.842818181818,0.4424925636918442
9520,June,Saturday,804,18,1794.62,4248.938999999999,0.42236897258350853
9521,June,Sunday,804,18,1678.768,3977.116,0.42210687342285214
9522,July,Weekday,804,18,2419.637,5693.381714285714,0.4249911777263586
9523,July,Saturday,804,18,1834.121,4582.2609999999995,0.400265502117841
9524,July,Sunday,804,18,1815.006,4445.316000000001,0.40829628309888427
9525,August,Weekday,804,18,2423.837,5591.109304347827,0.4335162966882343
9526,August,Saturday,804,18,1896.769,4560.458,0.41591633998164224
9527,August,Sunday,804,18,1709.41,4153.851999999999,0.41152405044763285
9528,September,Weekday,804,18,2231.731,5120.362,0.43585414468742645
9529,September,Saturday,804,18,1694.613,4111.7564999999995,0.412138461993068
9530,September,Sunday,804,18,1632.112,3928.776,0.4154250585933126
9531,October,Weekday,804,18,2098.398,4770.0617142857145,0.4399100317120785
9532,October,Saturday,804,18,1515.329,3636.039,0.41675268059556014
9533,October,Sunday,804,18,1473.006,3502.8859999999995,0.4205121148675693
9534,November,Weekday,804,18,1935.743,4503.6900000000005,0.4298126647260357
9535,November,Saturday,804,18,1462.273,3575.7709999999997,0.40893921898242364
9536,November,Sunday,804,18,1442.49,3527.7659999999996,0.4088961682832705
9537,December,Weekday,804,18,1795.232,4302.564090909091,0.41724700947352644
9538,December,Saturday,804,18,1356.738,3494.892,0.38820598748115825
9539,December,Sunday,804,18,1329.747,3333.5685000000003,0.39889595789017085
9540,January,Weekday,805,18,1148.854,4915.710952380952,0.23371064961489368
9541,January,Saturday,805,18,1016.242,3808.7619999999997,0.26681688170591916
9542,January,Sunday,805,18,1017.721,3702.752,0.2748552968170701
9543,February,Weekday,805,18,1121.68,4879.9315,0.2298556854742736
9544,February,Saturday,805,18,995.261,3873.2000000000003,0.2569609108747289
9545,February,Sunday,805,18,963.538,3635.532,0.2650335631758983
9546,March,Weekday,805,18,1071.769,4709.616782608696,0.22757032036189115
9547,March,Saturday,805,18,924.044,3676.5489999999995,0.25133460753549053
9548,March,Sunday,805,18,913.096,3523.3325,0.25915692033039744
9549,April,Weekday,805,18,1082.808,4724.160952380952,0.2292064158936563
9550,April,Saturday,805,18,943.129,3705.0809999999997,0.25455017042812295
9551,April,Sunday,805,18,904.063,3446.687,0.26229912956993195
9552,May,Weekday,805,18,1151.597,5047.149909090908,0.22816778196457918
9553,May,Saturday,805,18,1032.996,3993.552,0.25866596954290316
9554,May,Sunday,805,18,932.903,3636.639,0.2565288993490968
9555,June,Weekday,805,18,1272.789,5640.842818181818,0.22563809009134048
9556,June,Saturday,805,18,1048.202,4248.938999999999,0.2466973519742223
9557,June,Sunday,805,18,1004.162,3977.116,0.2524849664933082
9558,July,Weekday,805,18,1337.039,5693.381714285714,0.2348409200537406
9559,July,Saturday,805,18,1182.416,4582.2609999999995,0.25804204518249835
9560,July,Sunday,805,18,1148.067,4445.316000000001,0.25826442934540533
9561,August,Weekday,805,18,1286.797,5591.109304347827,0.23015057119333102
9562,August,Saturday,805,18,1152.235,4560.458,0.25265773744654596
9563,August,Sunday,805,18,1120.231,4153.851999999999,0.2696848611842695
9564,September,Weekday,805,18,1180.756,5120.362,0.23060010210215606
9565,September,Saturday,805,18,1050.537,4111.7564999999995,0.2554959176206082
9566,September,Sunday,805,18,1039.952,3928.776,0.26470127082836997
9567,October,Weekday,805,18,1040.198,4770.0617142857145,0.21806803817333062
9568,October,Saturday,805,18,887.769,3636.039,0.2441582722297533
9569,October,Sunday,805,18,881.968,3502.8859999999995,0.2517832438737658
9570,November,Weekday,805,18,1022.112,4503.6900000000005,0.22694990108111346
9571,November,Saturday,805,18,895.238,3575.7709999999997,0.25036222957230764
9572,November,Sunday,805,18,918.392,3527.7659999999996,0.26033245969262137
9573,December,Weekday,805,18,1020.174,4302.564090909091,0.23710837966493764
9574,December,Saturday,805,18,983.682,3494.892,0.28146277481535914
9575,December,Sunday,805,18,893.874,3333.5685000000003,0.2681432824914202
9576,January,Weekday,901,18,20.15380952380952,4915.710952380952,0.0040998768477320474
9577,January,Saturday,901,18,16.458,3808.7619999999997,0.004321089109794731
9578,January,Sunday,901,18,17.252,3702.752,0.004659237237600574
9579,February,Weekday,901,18,19.2405,4879.9315,0.003942780754197062
9580,February,Saturday,901,18,16.3625,3873.2000000000003,0.0042245430135288645
9581,February,Sunday,901,18,16.067500000000003,3635.532,0.00441957325640374
9582,March,Weekday,901,18,17.110434782608696,4709.616782608696,0.0036330842980245802
9583,March,Saturday,901,18,14.265,3676.5489999999995,0.0038799972474187075
9584,March,Sunday,901,18,14.497499999999999,3523.3325,0.004114712420698301
9585,April,Weekday,901,18,16.553333333333335,4724.160952380952,0.0035039731923169433
9586,April,Saturday,901,18,14.059999999999999,3705.0809999999997,0.0037947888318770897
9587,April,Sunday,901,18,13.4575,3446.687,0.0039044740645147063
9588,May,Weekday,901,18,16.323636363636357,5047.149909090908,0.0032342285562460276
9589,May,Saturday,901,18,13.3325,3993.552,0.003338506672756483
9590,May,Sunday,901,18,13.064000000000002,3636.639,0.003592327970964399
9591,June,Weekday,901,18,20.889545454545456,5640.842818181818,0.003703266715252787
9592,June,Saturday,901,18,17.012500000000003,4248.938999999999,0.004003940748502157
9593,June,Sunday,901,18,17.055,3977.116,0.0042882832685795435
9594,July,Weekday,901,18,23.255714285714287,5693.381714285714,0.004084692622551819
9595,July,Saturday,901,18,21.016000000000002,4582.2609999999995,0.004586382137551747
9596,July,Sunday,901,18,20.658,4445.316000000001,0.004647138696101694
9597,August,Weekday,901,18,22.594782608695656,5591.109304347827,0.00404119851334783
9598,August,Saturday,901,18,18.1375,4560.458,0.003977122473225277
9599,August,Sunday,901,18,16.9675,4153.851999999999,0.0040847627695931405
9600,September,Weekday,901,18,17.311363636363634,5120.362,0.0033808866709743634
9601,September,Saturday,901,18,15.1775,4111.7564999999995,0.0036912448487647557
9602,September,Sunday,901,18,14.48,3928.776,0.003685626261207053
9603,October,Weekday,901,18,16.49142857142857,4770.0617142857145,0.0034572778213830834
9604,October,Saturday,901,18,13.882,3636.039,0.0038178908422049377
9605,October,Sunday,901,18,13.622,3502.8859999999995,0.0038887934120607984
9606,November,Weekday,901,18,17.224999999999998,4503.6900000000005,0.003824641571688992
9607,November,Saturday,901,18,14.575000000000001,3575.7709999999997,0.004076044019597452
9608,November,Sunday,901,18,14.9125,3527.7659999999996,0.004227179467118852
9609,December,Weekday,901,18,19.337727272727275,4302.564090909091,0.004494465826455916
9610,December,Saturday,901,18,15.422,3494.892,0.00441272577235577
9611,December,Sunday,901,18,15.145,3333.5685000000003,0.004543179478687778
9612,January,Weekday,902,18,20.15380952380952,4915.710952380952,0.0040998768477320474
9613,January,Saturday,902,18,16.458,3808.7619999999997,0.004321089109794731
9614,January,Sunday,902,18,17.252,3702.752,0.004659237237600574
9615,February,Weekday,902,18,19.2405,4879.9315,0.003942780754197062
9616,February,Saturday,902,18,16.3625,3873.2000000000003,0.0042245430135288645
9617,February,Sunday,902,18,16.067500000000003,3635.532,0.00441957325640374
9618,March,Weekday,902,18,17.110434782608696,4709.616782608696,0.0036330842980245802
9619,March,Saturday,902,18,14.265,3676.5489999999995,0.0038799972474187075
9620,March,Sunday,902,18,14.497499999999999,3523.3325,0.004114712420698301
9621,April,Weekday,902,18,16.553333333333335,4724.160952380952,0.0035039731923169433
9622,April,Saturday,902,18,14.059999999999999,3705.0809999999997,0.0037947888318770897
9623,April,Sunday,902,18,13.4575,3446.687,0.0039044740645147063
9624,May,Weekday,902,18,16.323636363636357,5047.149909090908,0.0032342285562460276
9625,May,Saturday,902,18,13.3325,3993.552,0.003338506672756483
9626,May,Sunday,902,18,13.064000000000002,3636.639,0.003592327970964399
9627,June,Weekday,902,18,20.889545454545456,5640.842818181818,0.003703266715252787
9628,June,Saturday,902,18,17.012500000000003,4248.938999999999,0.004003940748502157
9629,June,Sunday,902,18,17.055,3977.116,0.0042882832685795435
9630,July,Weekday,902,18,23.255714285714287,5693.381714285714,0.004084692622551819
9631,July,Saturday,902,18,21.016000000000002,4582.2609999999995,0.004586382137551747
9632,July,Sunday,902,18,20.658,4445.316000000001,0.004647138696101694
9633,August,Weekday,902,18,22.594782608695656,5591.109304347827,0.00404119851334783
9634,August,Saturday,902,18,18.1375,4560.458,0.003977122473225277
9635,August,Sunday,902,18,16.9675,4153.851999999999,0.0040847627695931405
9636,September,Weekday,902,18,17.311363636363634,5120.362,0.0033808866709743634
9637,September,Saturday,902,18,15.1775,4111.7564999999995,0.0036912448487647557
9638,September,Sunday,902,18,14.48,3928.776,0.003685626261207053
9639,October,Weekday,902,18,16.49142857142857,4770.0617142857145,0.0034572778213830834
9640,October,Saturday,902,18,13.882,3636.039,0.0038178908422049377
9641,October,Sunday,902,18,13.622,3502.8859999999995,0.0038887934120607984
9642,November,Weekday,902,18,17.224999999999998,4503.6900000000005,0.003824641571688992
9643,November,Saturday,902,18,14.575000000000001,3575.7709999999997,0.004076044019597452
9644,November,Sunday,902,18,14.9125,3527.7659999999996,0.004227179467118852
9645,December,Weekday,902,18,19.337727272727275,4302.564090909091,0.004494465826455916
9646,December,Saturday,902,18,15.422,3494.892,0.00441272577235577
9647,December,Sunday,902,18,15.145,3333.5685000000003,0.004543179478687778
9648,January,Weekday,601,18,0.7200000000000002,4915.710952380952,0.00014646914901521297
9649,January,Saturday,601,18,0.72,3808.7619999999997,0.00018903780283462186
9650,January,Sunday,601,18,0.72,3702.752,0.0001944499658632282
9651,February,Weekday,601,18,0.7200000000000002,4879.9315,0.0001475430546514844
9652,February,Saturday,601,18,0.72,3873.2000000000003,0.0001858928018176185
9653,February,Sunday,601,18,0.72,3635.532,0.0001980452929584996
9654,March,Weekday,601,18,0.2578260869565217,4709.616782608696,5.4744600008349235e-05
9655,March,Saturday,601,18,0.3125,3676.5489999999995,8.499818715866429e-05
9656,March,Sunday,601,18,0.165,3523.3325,4.683066386723365e-05
9657,April,Weekday,601,18,0.0,4724.160952380952,0.0
9658,April,Saturday,601,18,0.0,3705.0809999999997,0.0
9659,April,Sunday,601,18,0.0,3446.687,0.0
9660,May,Weekday,601,18,0.0,5047.149909090908,0.0
9661,May,Saturday,601,18,0.0,3993.552,0.0
9662,May,Sunday,601,18,0.0,3636.639,0.0
9663,June,Weekday,601,18,0.0,5640.842818181818,0.0
9664,June,Saturday,601,18,0.0,4248.938999999999,0.0
9665,June,Sunday,601,18,0.0,3977.116,0.0
9666,July,Weekday,601,18,0.0,5693.381714285714,0.0
9667,July,Saturday,601,18,0.0,4582.2609999999995,0.0
9668,July,Sunday,601,18,0.0,4445.316000000001,0.0
9669,August,Weekday,601,18,0.0,5591.109304347827,0.0
9670,August,Saturday,601,18,0.0,4560.458,0.0
9671,August,Sunday,601,18,0.0,4153.851999999999,0.0
9672,September,Weekday,601,18,0.005454545454545454,5120.362,1.065265591484636e-06
9673,September,Saturday,601,18,0.0,4111.7564999999995,0.0
9674,September,Sunday,601,18,0.0,3928.776,0.0
9675,October,Weekday,601,18,0.3947619047619048,4770.0617142857145,8.275823844786835e-05
